Temperature,Humidity%,Rainfall
15,55.2,No Rain
26,68.1,No Rain
17,67.2,No Rain
23,53.8,Moderate
27,63.4,Moderate
26,80,Moderate
29,57.5,Moderate
29,57,Low
15,55.8,No Rain
27,59.7,Low
19,56,Moderate
19,49.8,Moderate
18,45.9,Low
20,44,Low
20,47.5,Low
28,54.1,Moderate
31,86.3,Moderate
15,52.6,Low
13,62.7,No Rain
15,60.4,No Rain
19,51.5,No Rain
34,59.7,Low
27,93.2,No Rain
33,91,No Rain
24,93.6,No Rain
28,99.2,No Rain
21,90.5,No Rain
24,68,Moderate
32,80.1,Low
26,99.7,Low
32,92.8,Low
29,92.3,Low
30,69.4,Low
27,99.9,Low
24,99.2,Low
23,77.7,Low
16,75,No Rain
12,73,No Rain
16,70.2,Moderate
31,68.3,Low
13,76.4,High
14,74.7,Low
21,64.1,Low
15,56.5,Low
17,58.8,No Rain
27,91.8,Low
23,75.4,No Rain
34,87.7,Low
25,85.5,Low
33,77.5,Low
26,85.1,Moderate
30,85.1,Low
28,63.8,No Rain
29,62.8,No Rain
17,51.2,Low
17,50.9,No Rain
28,60.2,Low
31,80.6,Moderate
30,78.4,Low
33,88.4,Low
33,90.2,Low
23,89.3,No Rain
17,88.7,Low
27,73.6,No Rain
12,81.3,No Rain
32,90.3,No Rain
24,86,No Rain
25,71.7,No Rain
31,70.9,Low
25,76.9,Low
12,65.4,No Rain
12,55.4,No Rain
30,65.7,No Rain
20,63.1,No Rain
30,55.9,Moderate
29,58.4,Moderate
26,70.9,Moderate
25,63.2,Low
33,59,Moderate
21,55.6,No Rain
33,55.4,Low
15,59.2,Moderate
16,44.9,Low
17,43.9,Low
16,45.5,Low
13,50.2,Moderate
23,49.8,Moderate
28,71,Low
12,52.6,No Rain
15,60,No Rain
16,57.3,No Rain
15,52.8,Low
32,59.1,No Rain
33,85.9,No Rain
29,79.1,No Rain
29,89.5,No Rain
34,86.3,No Rain
20,71.1,Moderate
32,63.1,Moderate
23,76.9,Low
28,99.2,No Rain
34,84.9,Low
23,80,Low
33,73,No Rain
26,99.9,No Rain
29,91.8,No Rain
30,77.1,No Rain
14,76.9,No Rain
16,68.6,No Rain
16,64.4,Moderate
23,70.6,High
16,76.9,Moderate
12,73.1,Low
17,62.4,Low
17,63.5,No Rain
15,59.5,Low
29,91.4,Low
28,73,Low
28,77.5,Low
20,72.5,Low
28,73.6,Low
24,85.1,Low
12,64.3,No Rain
21,63.7,Low
12,58.8,Low
18,56.1,Low
15,59.1,Low
19,63.5,Moderate
27,66.5,Low
33,72.7,No Rain
23,76.9,Low
34,83.7,No Rain
29,78.8,Low
15,77,No Rain
28,66.9,No Rain
26,81.3,No Rain
26,79.5,No Rain
28,74.6,Low
32,65.7,Low
28,68.9,No Rain
34,69,No Rain
12,58.5,No Rain
26,48.4,No Rain
25,59.3,No Rain
27,59.1,Moderate
34,51.5,Low
24,51.2,Moderate
31,59.4,Moderate
21,52.3,Low
31,50.5,No Rain
13,54,Low
24,53.1,Moderate
21,50.4,Moderate
12,47.9,Low
17,44.4,Low
17,44.2,Moderate
29,44,Moderate
34,52.1,Low
14,64.6,Low
12,47.4,No Rain
14,50.9,No Rain
17,46.7,Low
17,46.3,No Rain
26,51.4,No Rain
26,82.7,No Rain
23,72.2,No Rain
34,75.8,No Rain
26,85,No Rain
18,67.6,Moderate
23,59.2,Low
29,67.7,No Rain
23,90.4,Low
34,76.8,Moderate
29,74.4,Low
23,71.4,No Rain
30,89.9,No Rain
25,85.6,No Rain
34,70.8,No Rain
17,67.9,No Rain
14,62.7,Low
24,61.1,Low
18,64,High
19,69.6,Moderate
15,67.9,Low
12,59.2,Low
12,59.1,No Rain
13,58.5,Low
34,81.1,Low
24,65.8,No Rain
20,71.5,Low
27,66.5,Moderate
24,73.5,Low
32,80.9,Low
21,59.9,Low
17,62.3,No Rain
13,60.7,Low
13,53.9,Low
19,54.5,Low
23,59.7,Low
30,67.8,Moderate
29,69,Low
25,73.7,Low
32,78.9,No Rain
29,77.5,Low
14,73.7,Low
29,64.9,Low
24,76.7,No Rain
16,76.6,No Rain
25,70.8,Low
31,72.6,Moderate
33,79.5,Low
27,76.6,Low
30,78.6,No Rain
20,57.3,No Rain
24,57.6,No Rain
27,61.3,Moderate
31,62.5,Moderate
29,58.8,Low
25,58.6,Moderate
32,58.2,Moderate
28,66.3,Low
17,61.6,No Rain
26,59.9,Moderate
28,54.3,Moderate
26,48.6,Low
20,43.8,No Rain
21,43,Low
32,38.4,Moderate
29,48,Moderate
30,73.7,Low
27,61.5,No Rain
21,57.5,No Rain
19,56,Low
20,62.9,No Rain
27,60.6,Low
25,86.5,Moderate
32,84.2,No Rain
29,90.9,No Rain
24,97.5,No Rain
25,88.3,Low
17,73.2,No Rain
23,83.1,Low
30,96.6,Low
31,91.2,Low
20,82.2,No Rain
29,78.9,No Rain
27,89.2,No Rain
24,95.4,Low
26,90.9,No Rain
21,80,No Rain
12,74.7,No Rain
32,71.1,Low
15,76.8,Low
33,87.6,Low
29,85,Moderate
16,76.6,Low
20,73.3,No Rain
16,75.5,Low
24,87.5,Low
21,72.4,Low
25,77.4,Low
23,82.3,Moderate
33,89.1,Low
14,94.8,Low
14,72.4,Low
21,78.1,No Rain
26,73.8,Low
17,62,No Rain
19,60.5,Low
16,62.3,No Rain
25,67.7,Low
25,85.2,Low
33,86.7,Low
33,89,No Rain
28,89.7,No Rain
21,89.1,No Rain
25,81,No Rain
29,89.7,No Rain
24,87.9,No Rain
28,86.9,No Rain
23,71.2,Low
26,70.2,Low
26,79.9,No Rain
30,71.7,No Rain
21,58.3,No Rain
27,56.4,No Rain
16,68.2,Low
25,71.2,Low
18,56.9,Low
24,63.5,Low
31,61.9,Moderate
29,63.9,Low
12,61.1,No Rain
17,59.5,Moderate
15,54.8,Moderate
19,49.6,Low
16,46.3,Low
14,47.3,Low
13,43.1,Moderate
33,55.4,Moderate
25,68.7,Low
15,62.8,No Rain
14,63.5,No Rain
12,55.8,Moderate
15,59.8,No Rain
34,51.4,Low
34,84.6,Moderate
28,76.5,No Rain
29,82.6,No Rain
34,94.3,No Rain
26,93.2,Low
15,83.7,No Rain
26,95.2,Low
25,94.1,Low
31,98,Low
23,89.3,Low
27,85.9,No Rain
26,82.3,No Rain
24,92.8,Low
25,99.6,No Rain
15,83.5,No Rain
16,70.4,No Rain
29,60.5,Low
17,81.3,Low
31,93.8,Low
28,90.8,Low
20,77,Low
17,66.5,No Rain
20,81.8,Low
30,99.3,Low
13,64.5,Low
24,72.3,Low
27,87.7,Moderate
32,94.1,Low
30,93.9,Low
18,68.5,Low
12,75.9,No Rain
29,73.6,Moderate
13,58,Low
16,55,Low
15,54.4,Low
29,66.5,Low
33,87.2,Low
28,93.6,Low
25,96.3,Low
25,97.4,Low
20,95.8,Low
33,84.2,No Rain
34,95.2,No Rain
27,91.2,No Rain
26,92.4,No Rain
23,66.6,Moderate
25,67.6,Low
30,72,No Rain
29,68.4,No Rain
14,54.8,No Rain
34,51.9,No Rain
30,58.2,Moderate
25,57.6,Moderate
29,59.4,Low
28,62.3,Moderate
34,57,Moderate
32,62.1,Low
23,59.5,No Rain
29,56.6,Moderate
26,51.5,Moderate
15,46.8,Low
15,44.6,Low
21,43.8,Low
18,42.4,Moderate
26,50.5,Moderate
27,64.4,Low
14,60.9,No Rain
15,58.9,No Rain
13,55.7,Moderate
17,59.3,Low
25,57.6,Low
25,87.6,Low
32,79.4,Low
26,83.3,No Rain
23,92.7,No Rain
31,81.8,Low
15,67.9,No Rain
30,76.3,No Rain
29,91,Low
25,86.7,Low
31,64.2,Low
27,64.3,Low
28,84,No Rain
23,90.9,Low
33,87.9,No Rain
21,74.1,No Rain
16,65,No Rain
27,64.2,Moderate
26,71.9,Low
25,81.5,Low
31,78.3,Low
32,69,Low
19,66.8,No Rain
19,75.7,Low
23,90.9,Low
21,73.9,Low
20,77.2,Low
23,79.8,Moderate
28,88.3,Low
34,95.4,Moderate
28,70.6,Low
12,76.4,No Rain
32,73.1,Low
16,61.2,Low
14,56.6,Low
13,64,Low
25,66.7,Low
28,85.7,Low
27,87.3,Low
25,90.5,No Rain
33,90.2,No Rain
19,89.6,No Rain
29,81.5,No Rain
27,89.7,No Rain
29,88.4,No Rain
33,86.4,No Rain
25,74,High
31,83,Low
26,86.3,No Rain
32,86.1,No Rain
14,59.9,No Rain
32,59.5,No Rain
34,67.9,Moderate
31,61.8,Moderate
32,75.1,Low
23,69.1,Moderate
31,59.9,Moderate
30,78.4,Low
20,66,No Rain
14,57.6,Moderate
16,55,Moderate
14,45.1,Low
13,40.8,No Rain
19,38.6,Low
14,41.8,Moderate
34,44.4,Moderate
23,85.7,No Rain
15,67.6,No Rain
20,65.1,No Rain
16,61.8,Low
14,61.1,No Rain
30,61.5,No Rain
29,87.8,Low
30,78,No Rain
24,84.4,No Rain
28,90.7,No Rain
26,92.5,Low
13,77.4,No Rain
26,73.9,Low
34,91.6,Low
32,85.9,Low
19,80.2,Low
34,71,No Rain
24,87.6,Low
26,92.7,Low
14,86.1,No Rain
15,65.9,No Rain
14,63.6,No Rain
32,60.7,Moderate
14,88.1,Low
19,78,Low
23,79.4,Low
20,74.4,Low
13,67.7,Low
17,78,No Rain
27,90,Low
20,65.7,Low
27,71,Moderate
33,76.2,Moderate
34,82.8,Low
25,86.4,Moderate
14,69.2,Low
27,67.4,No Rain
31,66.2,Low
13,59.1,Low
17,57,Low
17,63.4,Low
33,72.8,Low
23,84.4,Low
34,82,Low
34,87.5,Low
31,83,No Rain
31,85.5,No Rain
17,78.5,No Rain
32,79.7,No Rain
28,78.9,No Rain
29,73.5,Low
34,73.1,Moderate
32,74,No Rain
23,67.3,No Rain
30,74.7,No Rain
13,57.1,No Rain
25,60.2,No Rain
29,57.3,Moderate
29,59.4,Low
24,64.1,Low
26,62.6,Moderate
32,54.9,Moderate
23,66.9,Low
26,58.3,Low
16,55.1,Moderate
18,54.7,Moderate
21,45.4,Low
14,44.8,No Rain
20,41,Low
29,43.2,Moderate
34,49.6,Moderate
16,67.3,Low
14,61.6,No Rain
12,59.5,No Rain
16,57.7,Low
18,58.4,No Rain
28,58.3,No Rain
23,82.7,Low
25,79.9,No Rain
32,84.5,No Rain
33,91,No Rain
25,82.7,Low
29,66,No Rain
28,75.5,No Rain
26,91.8,Low
32,84.8,Moderate
16,76.3,Low
32,78,No Rain
32,84.9,Low
24,88.8,No Rain
32,77.4,No Rain
20,69.2,No Rain
17,68.5,No Rain
32,64.9,Moderate
16,71.8,Low
13,83,No Rain
27,77.7,Low
20,69.5,No Rain
18,70.6,No Rain
16,67,No Rain
26,77.2,No Rain
15,65.6,No Rain
17,73.4,Moderate
28,77,Moderate
26,76.6,Low
32,86.5,Moderate
19,64.7,Low
25,66.1,No Rain
21,65.1,Low
21,53.1,Low
13,48.7,Moderate
13,59.6,Low
29,69.9,Low
32,82.6,Low
17,83.6,Low
26,89.2,No Rain
16,88.6,No Rain
16,86.2,No Rain
12,79.8,Low
20,85.2,No Rain
15,84.8,No Rain
29,83.1,No Rain
31,72.1,Moderate
34,67.5,No Rain
31,66.9,No Rain
33,68.2,No Rain
20,54.2,No Rain
31,52.4,No Rain
24,56.2,Moderate
29,53.9,Moderate
25,56.2,Moderate
24,56.1,Moderate
23,49.7,Moderate
27,63.5,No Rain
16,57.3,Low
12,51.7,Moderate
16,48.4,Moderate
27,45.6,Low
16,44.3,No Rain
20,41.7,Moderate
12,39.3,Moderate
25,46.3,Moderate
20,64.7,Low
14,55.6,No Rain
14,57,No Rain
17,52.3,Low
15,55.9,Low
28,58.3,No Rain
32,80,Low
34,77.1,Low
26,81.4,No Rain
32,87.6,No Rain
16,77.7,Low
33,64.4,No Rain
30,73.1,No Rain
28,89.2,Low
29,80.8,Moderate
18,73.4,Low
33,72.5,No Rain
32,81.8,No Rain
26,86.1,No Rain
31,77.3,No Rain
15,66.9,No Rain
17,63.9,No Rain
27,61,Moderate
30,65.9,Low
20,79,Low
25,74.3,Low
28,67.6,Low
15,66.1,No Rain
20,67.1,No Rain
28,73.4,No Rain
21,63.2,Low
13,70.2,Low
30,70.6,Low
34,74.1,Low
27,83.7,Moderate
12,61.1,No Rain
21,68.2,Low
15,62.2,Low
17,55.7,Low
16,54.3,Low
14,58.8,Low
24,65.3,Low
26,76.6,Low
34,76.8,Low
25,82.3,Low
34,84.5,Low
15,75.4,Low
18,72.5,Low
14,81.2,No Rain
31,79.5,No Rain
24,73,No Rain
23,70.5,Moderate
32,71.3,Low
32,70.9,No Rain
12,70.9,No Rain
29,55.8,No Rain
25,52.8,No Rain
34,59.6,Moderate
26,51.5,Low
29,64.7,Low
25,56.7,Moderate
28,49.7,Moderate
26,63.5,Low
31,59.2,Low
26,55.6,Moderate
34,51,Moderate
23,47.5,Low
17,45.3,No Rain
12,43.6,Low
17,42.4,Moderate
30,49.8,Moderate
27,71.4,Low
18,55.9,No Rain
15,56.7,No Rain
19,55.8,Moderate
20,57,No Rain
24,58.2,No Rain
27,90.4,Low
32,72.1,Low
30,78,No Rain
31,92.6,No Rain
27,94.5,Moderate
26,76.7,No Rain
30,68.4,Low
31,90,Low
33,80.9,Low
15,70.2,Low
29,67.2,No Rain
25,84.3,Low
32,92.1,Low
34,77.3,No Rain
19,65,No Rain
14,58.2,No Rain
25,53.2,Moderate
17,62.7,Low
20,73.5,Low
28,69.2,Low
31,55.9,Low
19,50.7,Low
12,56.8,No Rain
32,86,Low
12,53.2,No Rain
31,58.6,Low
33,67.2,Low
30,68.9,Low
25,82,Moderate
19,54.1,No Rain
23,54.1,Low
23,54.5,Low
14,47.6,Low
15,45,Low
17,50.2,Low
34,53.6,Low
33,71.8,Low
26,70.5,Low
27,76.2,Low
34,77.3,Low
27,72.2,Low
17,63.6,No Rain
25,73.9,No Rain
18,73.5,No Rain
23,68.1,No Rain
24,73.1,Moderate
30,79.3,Low
23,80.8,Low
16,78.9,No Rain
24,58.4,No Rain
24,64.1,No Rain
30,65.4,Moderate
23,60.7,Moderate
23,64.3,Moderate
34,62.4,Moderate
26,60.7,Moderate
30,69.8,Low
25,67.6,Low
24,58.3,Moderate
31,52.6,Moderate
13,50,Low
21,46.4,Low
14,44,Low
19,42.5,Moderate
27,49,Moderate
33,74.5,Low
23,62.7,Low
14,59.9,No Rain
16,56.5,Low
19,59.7,Low
27,61.1,No Rain
31,79.8,Low
34,83.7,Low
32,85.2,No Rain
31,89.1,No Rain
24,84.7,Moderate
24,69.3,No Rain
23,78.9,Low
26,87.6,Low
28,85.1,Low
23,77.1,Low
29,73.3,Low
29,88,Low
24,88.6,Low
28,84.2,Low
31,74.5,No Rain
17,70.1,Low
26,66.3,Moderate
27,75.1,Low
15,81.6,Low
26,79.2,Low
26,73.3,Low
19,65.4,Low
18,70.4,Low
26,89.5,Low
12,73,Low
23,78.9,Low
33,82.2,Moderate
28,85.1,Low
30,86.8,Moderate
24,72,Low
27,75.7,Low
34,71.4,Low
31,61.9,Low
12,61.3,Moderate
29,60.1,Low
30,74.9,Low
24,83.9,Low
28,83.2,Low
25,89.1,Low
29,85.5,No Rain
28,86.9,Low
27,79.5,Low
26,88.7,No Rain
29,88.8,No Rain
24,84.2,No Rain
31,74.2,Moderate
26,83.6,Low
26,83.2,No Rain
25,82.9,Low
25,60.1,No Rain
24,64.5,Low
32,60.6,Moderate
31,59.2,Moderate
30,65.3,Moderate
30,65.4,Moderate
31,59.6,Moderate
27,67.3,Low
30,65.6,Low
18,58.2,Moderate
29,49.5,Moderate
33,51,Low
17,44.7,Low
20,41.5,Moderate
17,39.2,Moderate
29,50.5,Moderate
26,84,Low
15,64.1,Low
31,64.1,Low
15,55.9,Low
30,60.2,Low
25,63.1,Low
27,97.8,Low
28,97.7,Low
26,97.6,No Rain
34,99.9,No Rain
29,97.8,Low
33,85,No Rain
23,92.9,No Rain
34,99.9,Low
34,97.6,Low
32,92.1,Low
29,86.6,No Rain
26,97.9,Low
34,99.6,Low
23,92.1,No Rain
23,86.8,No Rain
27,85.1,Low
31,81.3,Moderate
23,84.4,Low
32,94.4,Low
27,90.4,Low
33,86.2,Low
13,80.5,Low
14,84.3,Low
24,96,Low
16,70.2,No Rain
21,83.5,Low
26,82.9,Moderate
27,88.9,Moderate
34,92.6,Moderate
13,77.8,Low
26,81.3,Low
34,76.9,Low
14,60.2,No Rain
14,55.1,Moderate
32,60,Low
24,71.5,Low
28,93,Low
30,91.6,Low
25,97.4,No Rain
32,99.1,Low
27,94.7,Low
31,88.1,No Rain
27,93,No Rain
19,93.8,No Rain
34,92.2,No Rain
23,72,Moderate
25,75.3,No Rain
28,72.4,No Rain
34,74.3,No Rain
31,57.5,No Rain
32,61.4,No Rain
19,60.6,Moderate
31,55.5,Moderate
30,65.1,Moderate
25,63.9,Moderate
33,61.2,Moderate
30,64.7,No Rain
21,62.6,Low
25,57.6,Moderate
24,48.4,Moderate
15,53.2,Low
15,46,No Rain
21,44.1,Moderate
19,43.1,Moderate
23,47.2,Moderate
20,79.8,Moderate
16,64.7,Low
15,59,No Rain
15,48.8,No Rain
12,59.1,Low
23,63.4,No Rain
24,95.6,Low
31,89.6,No Rain
34,93.7,No Rain
32,99.9,No Rain
19,89.4,Low
34,75,No Rain
34,82.4,No Rain
27,98.4,No Rain
33,94.8,Moderate
15,85.3,Low
28,83.1,No Rain
32,95.4,Low
33,98.9,Low
25,89.3,No Rain
27,82.8,No Rain
15,74.4,Low
13,71.8,Moderate
25,76.2,Moderate
13,88.9,Low
31,84.1,Low
20,78,Low
20,74.4,No Rain
18,75.4,No Rain
33,95.8,Low
13,73.8,Low
13,81.2,Low
21,80.4,Low
28,85.7,Low
27,98.6,Moderate
13,68.9,Low
30,74,No Rain
27,68.9,Low
14,56.7,Low
14,47.3,Low
25,55.5,Low
23,64.4,Low
26,82.7,Low
32,82.5,Low
31,91.9,No Rain
32,93.3,No Rain
17,84.3,No Rain
13,80.2,No Rain
32,88.4,No Rain
27,88.6,No Rain
31,83.7,No Rain
34,67.3,High
29,52.5,No Rain
31,64.5,No Rain
28,65.6,No Rain
14,54,No Rain
26,58,No Rain
32,58.5,Moderate
33,50.4,Moderate
25,53.7,Moderate
33,57.7,Moderate
26,41.8,Moderate
26,63.2,No Rain
16,56.3,Low
16,47.5,Moderate
20,44,Moderate
13,42.5,Low
21,36.9,No Rain
16,45,Moderate
21,42,Moderate
20,34.5,Low
21,57.9,Moderate
15,50.1,No Rain
19,45.9,No Rain
18,51,No Rain
15,58.8,No Rain
31,50.7,No Rain
29,75,No Rain
25,72.1,No Rain
34,68.4,No Rain
24,66.8,No Rain
15,68.4,Low
30,68.5,Low
31,73.5,No Rain
23,96,Low
24,92,Low
20,63.2,Low
23,53.5,No Rain
34,82.9,Low
23,95.3,No Rain
33,54.6,No Rain
13,27.9,No Rain
15,43.7,Low
19,59.1,Moderate
16,63.6,Moderate
21,67,No Rain
18,56.5,Low
16,69.9,No Rain
15,65.3,No Rain
18,68.9,No Rain
34,83.5,Low
24,61.3,No Rain
20,68.4,Low
27,72.6,Moderate
26,71.3,Low
31,75.7,Moderate
18,56.5,Low
26,63.6,Low
12,67.6,Low
18,51.8,Low
17,50.2,Low
28,51,Low
31,62.4,Low
28,67.8,Low
12,60.4,Low
31,78.9,Low
13,80.2,Low
14,75.8,Low
19,57.9,No Rain
33,73.9,No Rain
20,77.6,No Rain
33,67.8,Low
24,69,Moderate
28,80.6,Low
25,77.4,No Rain
24,77,Low
29,53.2,No Rain
32,58.8,No Rain
34,67.8,Moderate
28,54.3,Moderate
30,55.4,Moderate
33,58.5,Moderate
34,58.4,Moderate
34,69.1,Low
28,65.3,Low
32,49.1,Moderate
31,49.1,Moderate
19,48.2,Low
16,39.2,Low
19,37.3,Low
28,36,Moderate
23,46.9,Low
28,70.3,Low
12,55.5,No Rain
29,54.6,No Rain
16,46.2,Low
20,46.7,No Rain
24,53.3,No Rain
34,86.3,No Rain
25,85.6,Low
26,83.6,No Rain
24,68.4,Low
28,82.7,Moderate
32,76.9,Low
27,84.4,Low
31,92.2,Low
33,94.7,Low
29,76,No Rain
25,77.4,No Rain
28,78.8,No Rain
27,91,No Rain
30,81,No Rain
14,74.9,No Rain
19,73.1,No Rain
24,73.3,Moderate
20,81.2,Moderate
18,84.7,Low
15,82.2,Low
25,81.1,No Rain
19,79.1,No Rain
27,80.7,Low
31,67.6,Low
30,83.1,Low
23,83.5,Low
28,89.7,Moderate
33,84,No Rain
20,70.7,Moderate
12,77.8,No Rain
20,84.6,No Rain
12,82.8,Low
20,57.2,Low
12,58.6,Low
17,56.6,No Rain
26,71.3,Low
30,82.5,Low
33,76.8,Low
31,82.6,No Rain
19,83.8,No Rain
12,81.2,No Rain
28,75.7,No Rain
31,81.3,No Rain
32,77.2,No Rain
28,84.5,No Rain
28,65.2,Moderate
12,68.5,Low
29,69.6,No Rain
12,66.5,No Rain
14,53.1,No Rain
28,56.3,No Rain
29,59,Moderate
23,57.2,Moderate
18,53.7,Moderate
34,58.1,Moderate
23,59.1,Moderate
26,58.7,Low
18,57.8,Low
12,52.9,Moderate
19,49.3,Moderate
21,47,Low
16,43.8,Low
20,40,Low
15,39.1,Moderate
33,45.1,Moderate
32,66,Low
13,55.8,No Rain
13,55.4,No Rain
12,56.5,Low
21,55.4,Low
33,57.6,No Rain
24,77.5,Low
25,79.6,No Rain
31,80.5,No Rain
30,86.3,No Rain
31,78.8,Moderate
28,63.7,No Rain
26,74.5,No Rain
29,85,No Rain
33,79.6,Low
24,71.1,No Rain
29,69.8,Low
25,82.3,Low
33,86.5,Low
23,80.2,No Rain
12,69.2,No Rain
14,65.1,No Rain
30,62.4,Moderate
30,70.4,Low
21,78,No Rain
34,72.4,Low
12,68.4,No Rain
12,62.3,No Rain
12,68.2,Low
28,83.5,Low
17,62.6,No Rain
20,71.5,Moderate
13,74,Low
23,75.6,Low
14,87.2,Moderate
30,68.3,Low
27,68.7,No Rain
29,62.7,Low
19,57.1,No Rain
15,59.4,Moderate
14,58.3,No Rain
26,66.6,Low
33,74,Low
19,74.3,Low
32,82.9,No Rain
15,84.3,No Rain
20,79.6,No Rain
26,71,No Rain
29,79.2,No Rain
13,81.5,No Rain
28,75.5,No Rain
34,65.5,Moderate
23,68.5,No Rain
31,64.5,No Rain
32,63.2,No Rain
14,51.3,No Rain
34,58,No Rain
12,57.7,Moderate
26,50.3,Moderate
14,53.1,Moderate
34,54.8,Moderate
30,55.3,Moderate
28,55.8,No Rain
21,53.6,Low
17,52.1,Moderate
17,46.9,Moderate
15,45.9,Low
12,45.7,No Rain
19,43.6,Moderate
17,42,Moderate
28,48.9,Moderate
19,65.2,Moderate
12,53.3,No Rain
17,56.9,No Rain
14,49.8,No Rain
20,48.6,No Rain
29,56.9,No Rain
34,75.1,No Rain
28,74,No Rain
27,74.2,No Rain
29,65.8,No Rain
13,68.4,Moderate
31,57.5,Low
30,65.7,No Rain
25,90.1,Low
25,83.7,Low
14,56.7,No Rain
34,53.5,No Rain
23,82.9,Low
29,90.2,No Rain
32,54.6,No Rain
20,27.3,No Rain
21,58.2,No Rain
18,53.2,Moderate
21,56.9,Moderate
14,67,No Rain
15,45.3,Low
17,60.3,No Rain
13,58.7,No Rain
17,57.2,No Rain
23,67.6,No Rain
32,53.2,Low
14,64.7,Low
29,69.3,Moderate
31,68.9,Low
13,72.8,Moderate
12,56.5,No Rain
26,56,No Rain
14,56.8,Moderate
21,50.2,Low
12,48.9,Low
20,54.5,Low
25,51.8,Low
32,67.8,Low
12,60.4,Low
25,78.5,No Rain
18,77.3,Low
20,72.2,No Rain
17,57.9,No Rain
21,73.2,No Rain
24,73.5,No Rain
31,67.8,No Rain
30,64.7,Moderate
32,69.5,Low
29,68.5,No Rain
19,66.5,Low
20,54.7,No Rain
24,54.6,No Rain
29,60.2,Moderate
33,53.7,Moderate
30,53.3,Moderate
29,56.9,Moderate
25,56.1,Moderate
25,56.3,No Rain
14,55.7,Low
26,50.5,High
18,49.8,Moderate
20,48.6,Low
14,44.7,Low
14,41.1,Low
13,42.1,Moderate
31,47.8,Moderate
24,67.1,Low
20,56.7,No Rain
27,51.9,No Rain
20,53.7,Low
20,51.1,Low
31,53.8,No Rain
27,76.6,Low
25,78.4,No Rain
32,79.7,No Rain
34,89.5,No Rain
13,78.8,Moderate
25,64.3,No Rain
23,69.8,No Rain
27,88.2,Low
25,80.5,Low
24,69.6,Low
29,66.4,Low
24,82.7,Low
27,89.9,Low
26,81.1,No Rain
14,69.2,Low
15,64.3,No Rain
31,63.5,Moderate
29,69,Moderate
18,77.3,Low
33,69.9,Low
13,63.8,No Rain
17,58.2,No Rain
14,64.6,Low
25,84.3,Low
16,66,No Rain
13,70.2,Low
31,70.3,Moderate
25,72.8,Low
25,86.7,Moderate
23,69,Low
24,67.2,No Rain
25,64.3,Low
12,55.2,No Rain
23,56.4,Low
18,52.8,Low
23,63.1,Moderate
27,73.4,Low
24,73.4,Low
29,80.7,No Rain
12,82.1,Low
15,76.8,Low
23,69.8,No Rain
32,76.2,No Rain
15,79.1,No Rain
30,72.6,Low
24,76.9,Moderate
25,77,No Rain
29,74.5,No Rain
33,70.6,No Rain
14,54.6,No Rain
26,60.9,No Rain
20,63.7,Moderate
28,53.3,Moderate
23,57.3,Moderate
23,58.5,Moderate
32,56.6,Moderate
31,57.7,No Rain
15,54.6,Low
25,53.4,High
34,48.3,Moderate
17,46.2,Low
20,42,No Rain
12,39.3,Low
30,36.7,Moderate
26,53.1,Moderate
16,71.9,Low
20,55.7,No Rain
14,50.4,No Rain
16,51.2,Low
13,49.1,No Rain
27,62.2,No Rain
29,84.3,Low
23,82.2,No Rain
32,77.6,No Rain
31,90.4,No Rain
14,81.1,Moderate
24,70.9,No Rain
31,77.7,No Rain
26,85.6,Low
28,82.9,Low
20,74,No Rain
33,76.6,Low
29,84.2,No Rain
23,90.8,Low
26,84,No Rain
15,78.9,No Rain
16,66.9,No Rain
34,64.7,Moderate
18,71.2,Moderate
14,78.1,No Rain
26,75.9,Low
14,70.2,Low
14,62.6,No Rain
12,71.9,Low
29,86.9,Low
16,77.6,No Rain
16,77.5,Low
26,79,Moderate
25,77.5,Low
12,92.8,Moderate
23,68.8,Low
15,71.5,No Rain
33,70.9,Low
18,52.8,No Rain
19,63.5,Low
13,54.4,Low
29,66.6,Low
31,77.7,Low
20,79.3,Low
30,83.8,Low
24,90.6,No Rain
17,84.6,No Rain
28,77.4,No Rain
23,83.9,No Rain
13,80.3,No Rain
24,81.7,Moderate
30,78.9,Moderate
29,68.5,No Rain
28,69.2,Low
31,75,No Rain
14,55.2,No Rain
25,48.4,Moderate
19,54.6,Moderate
25,65,Moderate
26,54.7,Moderate
34,55.4,Moderate
32,50,Low
27,66.1,Low
27,60.8,Moderate
27,56.1,Moderate
20,50.8,Moderate
15,44.2,No Rain
15,42.3,Moderate
16,44.4,Moderate
15,40.6,Moderate
33,47.1,Low
27,64.8,No Rain
12,56,No Rain
30,52.6,Moderate
20,52.2,Low
16,58.5,Low
28,59.9,Moderate
30,88.7,No Rain
34,80,No Rain
30,87.2,No Rain
30,93.9,No Rain
32,85.3,Low
30,69.3,No Rain
32,80.5,Moderate
24,93,Low
23,88.7,No Rain
12,74.9,No Rain
30,77.1,No Rain
29,89.3,No Rain
28,91.6,No Rain
31,85.7,No Rain
18,72.5,Moderate
18,66.9,Low
27,67.4,Low
32,73.2,Low
23,86.3,No Rain
31,77.7,No Rain
18,69.8,Low
12,68.5,Low
18,69.4,Low
17,80.1,Low
26,68.9,Moderate
19,73.4,Low
24,82.8,Moderate
31,80.3,Low
24,88.8,No Rain
19,66.4,Low
16,71.6,No Rain
19,70.9,Low
16,60.5,No Rain
16,60.6,Low
16,60,Low
33,61.9,Low
